report_id,company_inn,subject_inn,item_type,item_index,name,related_inn,related_ogrn,role,position,code,description,share,amount,date_from,active,registration_date,address,phone_type,phone_code,phone_number,auth_person_name,auth_person_position,details_json
3c73b78d-627b-54a5-ad04-e5fae7fae666,9705152496,9705152496,related_company,18,"ООО ""СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ""ГАЛС-КОСМОДАМИАНСКАЯ""",9705141021,1207700019636,related_company,,,,,,,,2020-01-22T21:00:00.000Z,,,,,ЛЕОНОВ ВЯЧЕСЛАВ ВЛАДИМИРОВИЧ,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,"{""inn"":""9705141021"",""ogrn"":""1207700019636"",""name"":""ООО \""СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК \""ГАЛС-КОСМОДАМИАНСКАЯ\"""",""registrationDate"":{""$date"":""2020-01-22T21:00:00.000Z""},""authPersonName"":""ЛЕОНОВ ВЯЧЕСЛАВ ВЛАДИМИРОВИЧ"",""authPersonPosition"":""ГЕНЕРАЛЬНЫЙ ДИРЕКТОР""}"
3c73b78d-627b-54a5-ad04-e5fae7fae666,9705152496,9705152496,related_company,19,"ООО ""СЗ ""ГАЛС-ФРИДРИХА ЭНГЕЛЬСА""",7714476782,1217700458139,related_company,,,,,,,,2021-09-27T21:00:00.000Z,,,,,МАЙОРОВ ЛЕОНИД ЛЕОНИДОВИЧ,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,"{""inn"":""7714476782"",""ogrn"":""1217700458139"",""name"":""ООО \""СЗ \""ГАЛС-ФРИДРИХА ЭНГЕЛЬСА\"""",""registrationDate"":{""$date"":""2021-09-27T21:00:00.000Z""},""authPersonName"":""МАЙОРОВ ЛЕОНИД ЛЕОНИДОВИЧ"",""authPersonPosition"":""ГЕНЕРАЛЬНЫЙ ДИРЕКТОР""}"
3c73b78d-627b-54a5-ad04-e5fae7fae666,9705152496,9705152496,related_company,20,"ООО ""СЗ ""ГАЛС-ШЛЮЗОВАЯ""",9705211180,1237700744005,related_company,,,,,,,,2023-10-31T21:00:00.000Z,,,,,ЖЕЛТЯКОВ ВЛАДИМИР АЛЕКСАНДРОВИЧ,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,"{""inn"":""9705211180"",""ogrn"":""1237700744005"",""name"":""ООО \""СЗ \""ГАЛС-ШЛЮЗОВАЯ\"""",""registrationDate"":{""$date"":""2023-10-31T21:00:00.000Z""},""authPersonName"":""ЖЕЛТЯКОВ ВЛАДИМИР АЛЕКСАНДРОВИЧ"",""authPersonPosition"":""ГЕНЕРАЛЬНЫЙ ДИРЕКТОР""}"
3c73b78d-627b-54a5-ad04-e5fae7fae666,9705152496,9705152496,related_company,21,"ООО ""ВИЛЛА В БЕРЕЗКАХ""",7714477666,1217700508640,related_company,,,,,,,,2021-10-21T21:00:00.000Z,,,,,МУХИН АНДРЕЙ АНАТОЛЬЕВИЧ,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,"{""inn"":""7714477666"",""ogrn"":""1217700508640"",""name"":""ООО \""ВИЛЛА В БЕРЕЗКАХ\"""",""registrationDate"":{""$date"":""2021-10-21T21:00:00.000Z""},""authPersonName"":""МУХИН АНДРЕЙ АНАТОЛЬЕВИЧ"",""authPersonPosition"":""ГЕНЕРАЛЬНЫЙ ДИРЕКТОР""}"
3c73b78d-627b-54a5-ad04-e5fae7fae666,9705152496,9705152496,related_company,22,"ООО ""ГАЛС-ПРОЕКТ""",7714477151,1217700481613,related_company,,,,,,,,2021-10-10T21:00:00.000Z,,,,,ЦЫГАНКОВ ДЕНИС АЛЕКСЕЕВИЧ,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,"{""inn"":""7714477151"",""ogrn"":""1217700481613"",""name"":""ООО \""ГАЛС-ПРОЕКТ\"""",""registrationDate"":{""$date"":""2021-10-10T21:00:00.000Z""},""authPersonName"":""ЦЫГАНКОВ ДЕНИС АЛЕКСЕЕВИЧ"",""authPersonPosition"":""ГЕНЕРАЛЬНЫЙ ДИРЕКТОР""}"
3c73b78d-627b-54a5-ad04-e5fae7fae666,9705152496,9705152496,related_company,23,"ООО ""ГАЛС-ИСЛАВСКОЕ""",9714006082,1237700186503,related_company,,,,,,,,2023-03-08T21:00:00.000Z,,,,,,,"{""inn"":""9714006082"",""ogrn"":""1237700186503"",""name"":""ООО \""ГАЛС-ИСЛАВСКОЕ\"""",""registrationDate"":{""$date"":""2023-03-08T21:00:00.000Z""},""parentOrganizations"":[{""inn"":""9705138170"",""ogrn"":""1197746635580"",""fullName"":""ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ \""ГАЛС-ДЕВЕЛОПМЕНТ\"""",""parentDate"":{""$date"":""2025-09-02T21:00:00.000Z""}}]}"
3c73b78d-627b-54a5-ad04-e5fae7fae666,9705152496,9714006082,related_parent_organization,0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГАЛС-ДЕВЕЛОПМЕНТ""",9705138170,1197746635580,parent_of_related_company,,,,,,2025-09-02T21:00:00.000Z,,,,,,,,,"{""inn"":""9705138170"",""ogrn"":""1197746635580"",""fullName"":""ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ \""ГАЛС-ДЕВЕЛОПМЕНТ\"""",""parentDate"":{""$date"":""2025-09-02T21:00:00.000Z""}}"
3c73b78d-627b-54a5-ad04-e5fae7fae666,9705152496,9705152496,related_company,24,"АО ""ПРОМРЕСУРС""",7728600260,1067759408716,related_company,,,,,,,,2006-11-08T21:00:00.000Z,,,,,,,"{""inn"":""7728600260"",""ogrn"":""1067759408716"",""name"":""АО \""ПРОМРЕСУРС\"""",""registrationDate"":{""$date"":""2006-11-08T21:00:00.000Z""},""parentOrganizations"":[{""inn"":""9705138170"",""ogrn"":""1197746635580"",""fullName"":""ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ \""ГАЛС-ДЕВЕЛОПМЕНТ\"""",""parentDate"":{""$date"":""2021-09-19T21:00:00.000Z""}}]}"
3c73b78d-627b-54a5-ad04-e5fae7fae666,9705152496,7728600260,related_parent_organization,0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГАЛС-ДЕВЕЛОПМЕНТ""",9705138170,1197746635580,parent_of_related_company,,,,,,2021-09-19T21:00:00.000Z,,,,,,,,,"{""inn"":""9705138170"",""ogrn"":""1197746635580"",""fullName"":""ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ \""ГАЛС-ДЕВЕЛОПМЕНТ\"""",""parentDate"":{""$date"":""2021-09-19T21:00:00.000Z""}}"
3c73b78d-627b-54a5-ad04-e5fae7fae666,9705152496,9705152496,related_company,25,"ООО ""ГАЛС-ЦИФРА""",7714484945,1227700251503,related_company,,,,,,,,2022-04-27T21:00:00.000Z,,,,,ЧЕРНУХА АНДРЕЙ ВИКТОРОВИЧ,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,"{""inn"":""7714484945"",""ogrn"":""1227700251503"",""name"":""ООО \""ГАЛС-ЦИФРА\"""",""registrationDate"":{""$date"":""2022-04-27T21:00:00.000Z""},""authPersonName"":""ЧЕРНУХА АНДРЕЙ ВИКТОРОВИЧ"",""authPersonPosition"":""ГЕНЕРАЛЬНЫЙ ДИРЕКТОР""}"
3c73b78d-627b-54a5-ad04-e5fae7fae666,9705152496,9705152496,related_company,26,"ООО ""ЦДМ ТОРГОВЛЯ""",9702041572,1227700153735,related_company,,,,,,,,2022-03-20T21:00:00.000Z,,,,,ФАРНИЕВА СВЕТЛАНА ХЕТАГОВНА,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,"{""inn"":""9702041572"",""ogrn"":""1227700153735"",""name"":""ООО \""ЦДМ ТОРГОВЛЯ\"""",""registrationDate"":{""$date"":""2022-03-20T21:00:00.000Z""},""authPersonName"":""ФАРНИЕВА СВЕТЛАНА ХЕТАГОВНА"",""authPersonPosition"":""ГЕНЕРАЛЬНЫЙ ДИРЕКТОР""}"
3c73b78d-627b-54a5-ad04-e5fae7fae666,9705152496,9705152496,related_company,27,"ООО ""ГАЛС-АКТИВ""",9714092571,1267700187105,related_company,,,,,,,,2026-05-31T21:00:00.000Z,,,,,ЦЫГАНКОВ ДЕНИС АЛЕКСЕЕВИЧ,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,"{""inn"":""9714092571"",""ogrn"":""1267700187105"",""name"":""ООО \""ГАЛС-АКТИВ\"""",""registrationDate"":{""$date"":""2026-05-31T21:00:00.000Z""},""authPersonName"":""ЦЫГАНКОВ ДЕНИС АЛЕКСЕЕВИЧ"",""authPersonPosition"":""ГЕНЕРАЛЬНЫЙ ДИРЕКТОР""}"
3c73b78d-627b-54a5-ad04-e5fae7fae666,9705152496,9705152496,related_company,28,"ООО ""БАССЕЙН В БЕРЕЗКАХ""",7714477673,1217700508695,related_company,,,,,,,,2021-10-21T21:00:00.000Z,,,,,ЛИСИНА ЕВГЕНИЯ ВАСИЛЬЕВНА,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,"{""inn"":""7714477673"",""ogrn"":""1217700508695"",""name"":""ООО \""БАССЕЙН В БЕРЕЗКАХ\"""",""registrationDate"":{""$date"":""2021-10-21T21:00:00.000Z""},""authPersonName"":""ЛИСИНА ЕВГЕНИЯ ВАСИЛЬЕВНА"",""authPersonPosition"":""ГЕНЕРАЛЬНЫЙ ДИРЕКТОР""}"
3c73b78d-627b-54a5-ad04-e5fae7fae666,9705152496,9705152496,related_company,29,"ООО ""СЗ ""ГАЛС-СТАРОПЕТРОВСКИЙ""",7743464703,1257700039805,related_company,,,,,,,,2025-01-30T21:00:00.000Z,,,,,КИБИШЕВ МАКСИМ ВЯЧЕСЛАВОВИЧ,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,"{""inn"":""7743464703"",""ogrn"":""1257700039805"",""name"":""ООО \""СЗ \""ГАЛС-СТАРОПЕТРОВСКИЙ\"""",""registrationDate"":{""$date"":""2025-01-30T21:00:00.000Z""},""authPersonName"":""КИБИШЕВ МАКСИМ ВЯЧЕСЛАВОВИЧ"",""authPersonPosition"":""ГЕНЕРАЛЬНЫЙ ДИРЕКТОР""}"
3c73b78d-627b-54a5-ad04-e5fae7fae666,9705152496,9705152496,related_company,30,"ООО ""РЕМСТРОЙТРЕСТ-701""",7714487858,1227700386583,related_company,,,,,,,,2022-06-30T21:00:00.000Z,,,,,ЩЕРБАКОВ СЕРГЕЙ АЛЕКСЕЕВИЧ,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,"{""inn"":""7714487858"",""ogrn"":""1227700386583"",""name"":""ООО \""РЕМСТРОЙТРЕСТ-701\"""",""registrationDate"":{""$date"":""2022-06-30T21:00:00.000Z""},""authPersonName"":""ЩЕРБАКОВ СЕРГЕЙ АЛЕКСЕЕВИЧ"",""authPersonPosition"":""ГЕНЕРАЛЬНЫЙ ДИРЕКТОР""}"
3c73b78d-627b-54a5-ad04-e5fae7fae666,9705152496,9705152496,related_company,31,"ООО ""ГАЛС-УЛИЦА НИКУЛИНА""",9705143999,1207700168576,related_company,,,,,,,,2020-05-18T21:00:00.000Z,,,,,АРЖЕВИКИН АНДРЕЙ ВИКТОРОВИЧ,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,"{""inn"":""9705143999"",""ogrn"":""1207700168576"",""name"":""ООО \""ГАЛС-УЛИЦА НИКУЛИНА\"""",""registrationDate"":{""$date"":""2020-05-18T21:00:00.000Z""},""authPersonName"":""АРЖЕВИКИН АНДРЕЙ ВИКТОРОВИЧ"",""authPersonPosition"":""ГЕНЕРАЛЬНЫЙ ДИРЕКТОР""}"
3c73b78d-627b-54a5-ad04-e5fae7fae666,9705152496,9705152496,related_company,32,"ООО ""ГЛОБУС НЕДВИЖИМОСТЬ""",7707829170,1147746300570,related_company,,,,,,,,2014-03-19T20:00:00.000Z,,,,,ЦЫГАНКОВ ДЕНИС АЛЕКСЕЕВИЧ,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,"{""inn"":""7707829170"",""ogrn"":""1147746300570"",""name"":""ООО \""ГЛОБУС НЕДВИЖИМОСТЬ\"""",""registrationDate"":{""$date"":""2014-03-19T20:00:00.000Z""},""authPersonName"":""ЦЫГАНКОВ ДЕНИС АЛЕКСЕЕВИЧ"",""authPersonPosition"":""ГЕНЕРАЛЬНЫЙ ДИРЕКТОР""}"
3c73b78d-627b-54a5-ad04-e5fae7fae666,9705152496,9705152496,related_company,33,"ООО ""СЗ ""ГАЛС-МАСЛОВО""",7714477842,1217700517891,related_company,,,,,,,,2021-10-26T21:00:00.000Z,,,,,ЗУЕВ ИВАН НИКОЛАЕВИЧ,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,"{""inn"":""7714477842"",""ogrn"":""1217700517891"",""name"":""ООО \""СЗ \""ГАЛС-МАСЛОВО\"""",""registrationDate"":{""$date"":""2021-10-26T21:00:00.000Z""},""authPersonName"":""ЗУЕВ ИВАН НИКОЛАЕВИЧ"",""authPersonPosition"":""ГЕНЕРАЛЬНЫЙ ДИРЕКТОР""}"
3c73b78d-627b-54a5-ad04-e5fae7fae666,9705152496,9705152496,activity,0,,,,main,,71.12.1,"Деятельность, связанная с инженерно-техническим проектированием, управлением проектами строительства, выполнением строительного контроля и авторского надзора",,,,,,,,,,,,"{""code"":""71.12.1"",""description"":""Деятельность, связанная с инженерно-техническим проектированием, управлением проектами строительства, выполнением строительного контроля и авторского надзора""}"
3c73b78d-627b-54a5-ad04-e5fae7fae666,9705152496,9705152496,activity,1,,,,other,,71.12.6,"Деятельность в области технического регулирования, стандартизации, метрологии, аккредитации, каталогизации продукции",,,,,,,,,,,,"{""code"":""71.12.6"",""description"":""Деятельность в области технического регулирования, стандартизации, метрологии, аккредитации, каталогизации продукции""}"
3c73b78d-627b-54a5-ad04-e5fae7fae666,9705152496,9705152496,activity,2,,,,other,,68.10,Покупка и продажа собственного недвижимого имущества,,,,,,,,,,,,"{""code"":""68.10"",""description"":""Покупка и продажа собственного недвижимого имущества""}"
3c73b78d-627b-54a5-ad04-e5fae7fae666,9705152496,9705152496,activity,3,,,,other,,71.12.2,"Деятельность заказчика-застройщика, генерального подрядчика",,,,,,,,,,,,"{""code"":""71.12.2"",""description"":""Деятельность заказчика-застройщика, генерального подрядчика""}"
3c73b78d-627b-54a5-ad04-e5fae7fae666,9705152496,9705152496,activity,4,,,,other,,72.19,Научные исследования и разработки в области естественных и технических наук прочие,,,,,,,,,,,,"{""code"":""72.19"",""description"":""Научные исследования и разработки в области естественных и технических наук прочие""}"
3c73b78d-627b-54a5-ad04-e5fae7fae666,9705152496,9705152496,activity,5,,,,other,,46.49,Торговля оптовая прочими бытовыми товарами,,,,,,,,,,,,"{""code"":""46.49"",""description"":""Торговля оптовая прочими бытовыми товарами""}"
3c73b78d-627b-54a5-ad04-e5fae7fae666,9705152496,9705152496,activity,6,,,,other,,68.20,Аренда и управление собственным или арендованным недвижимым имуществом,,,,,,,,,,,,"{""code"":""68.20"",""description"":""Аренда и управление собственным или арендованным недвижимым имуществом""}"
3c73b78d-627b-54a5-ad04-e5fae7fae666,9705152496,9705152496,activity,7,,,,other,,43.11,Разборка и снос зданий,,,,,,,,,,,,"{""code"":""43.11"",""description"":""Разборка и снос зданий""}"
3c73b78d-627b-54a5-ad04-e5fae7fae666,9705152496,9705152496,activity,8,,,,other,,69.10,Деятельность в области права,,,,,,,,,,,,"{""code"":""69.10"",""description"":""Деятельность в области права""}"
3c73b78d-627b-54a5-ad04-e5fae7fae666,9705152496,9705152496,activity,9,,,,other,,68.31.3,Предоставление консультационных услуг при купле-продаже недвижимого имущества за вознаграждение или на договорной основе,,,,,,,,,,,,"{""code"":""68.31.3"",""description"":""Предоставление консультационных услуг при купле-продаже недвижимого имущества за вознаграждение или на договорной основе""}"
3c73b78d-627b-54a5-ad04-e5fae7fae666,9705152496,9705152496,activity,10,,,,other,,70.22,Консультирование по вопросам коммерческой деятельности и управления,,,,,,,,,,,,"{""code"":""70.22"",""description"":""Консультирование по вопросам коммерческой деятельности и управления""}"
3c73b78d-627b-54a5-ad04-e5fae7fae666,9705152496,9705152496,activity,11,,,,other,,73.20.1,Исследование конъюнктуры рынка,,,,,,,,,,,,"{""code"":""73.20.1"",""description"":""Исследование конъюнктуры рынка""}"
3c73b78d-627b-54a5-ad04-e5fae7fae666,9705152496,9705152496,activity,12,,,,other,,43.99.7,Работы по сборке и монтажу сборных конструкций,,,,,,,,,,,,"{""code"":""43.99.7"",""description"":""Работы по сборке и монтажу сборных конструкций""}"
3c73b78d-627b-54a5-ad04-e5fae7fae666,9705152496,9705152496,activity,13,,,,other,,71.12.5,"Деятельность в области гидрометеорологии и смежных с ней областях, мониторинга состояния окружающей среды, ее загрязнения",,,,,,,,,,,,"{""code"":""71.12.5"",""description"":""Деятельность в области гидрометеорологии и смежных с ней областях, мониторинга состояния окружающей среды, ее загрязнения""}"
3c73b78d-627b-54a5-ad04-e5fae7fae666,9705152496,9705152496,activity,14,,,,other,,68.31.4,Предоставление консультационных услуг по аренде недвижимого имущества за вознаграждение или на договорной основе,,,,,,,,,,,,"{""code"":""68.31.4"",""description"":""Предоставление консультационных услуг по аренде недвижимого имущества за вознаграждение или на договорной основе""}"
